"일자"	"요일"	"시간대"	"업종"	"총_건수"
"2013년08월26일"	"월"	"13시간대"	"족발/보쌈전문"	"82"
"2013년08월26일"	"월"	"14시간대"	"족발/보쌈전문"	"69"
"2013년08월26일"	"월"	"15시간대"	"족발/보쌈전문"	"67"
"2013년08월26일"	"월"	"16시간대"	"족발/보쌈전문"	"103"
"2013년08월26일"	"월"	"17시간대"	"족발/보쌈전문"	"166"
"2013년08월26일"	"월"	"18시간대"	"족발/보쌈전문"	"287"
"2013년08월26일"	"월"	"19시간대"	"족발/보쌈전문"	"336"
"2013년08월26일"	"월"	"20시간대"	"족발/보쌈전문"	"261"
"2013년08월26일"	"월"	"21시간대"	"족발/보쌈전문"	"198"
"2013년08월26일"	"월"	"22시간대"	"족발/보쌈전문"	"195"
"2013년08월26일"	"월"	"23시간대"	"족발/보쌈전문"	"126"
"2013년08월26일"	"월"	"00시간대"	"중국음식"	"231"
"2013년08월26일"	"월"	"01시간대"	"중국음식"	"176"
"2013년08월26일"	"월"	"02시간대"	"중국음식"	"155"
"2013년08월26일"	"월"	"03시간대"	"중국음식"	"137"
"2013년08월26일"	"월"	"04시간대"	"중국음식"	"117"
"2013년08월26일"	"월"	"05시간대"	"중국음식"	"61"
"2013년08월26일"	"월"	"06시간대"	"중국음식"	"65"
"2013년08월26일"	"월"	"07시간대"	"중국음식"	"74"
"2013년08월26일"	"월"	"08시간대"	"중국음식"	"111"
"2013년08월26일"	"월"	"09시간대"	"중국음식"	"269"
"2013년08월26일"	"월"	"10시간대"	"중국음식"	"701"
"2013년08월26일"	"월"	"11시간대"	"중국음식"	"2216"
"2013년08월26일"	"월"	"12시간대"	"중국음식"	"3220"
"2013년08월26일"	"월"	"13시간대"	"중국음식"	"2362"
"2013년08월26일"	"월"	"14시간대"	"중국음식"	"1649"
"2013년08월26일"	"월"	"15시간대"	"중국음식"	"1397"
"2013년08월26일"	"월"	"16시간대"	"중국음식"	"1287"
"2013년08월26일"	"월"	"17시간대"	"중국음식"	"1625"
"2013년08월26일"	"월"	"18시간대"	"중국음식"	"2162"
"2013년08월26일"	"월"	"19시간대"	"중국음식"	"2343"
"2013년08월26일"	"월"	"20시간대"	"중국음식"	"1430"
"2013년08월26일"	"월"	"21시간대"	"중국음식"	"543"
"2013년08월26일"	"월"	"22시간대"	"중국음식"	"299"
"2013년08월26일"	"월"	"23시간대"	"중국음식"	"265"
"2013년08월26일"	"월"	"00시간대"	"치킨"	"600"
"2013년08월26일"	"월"	"01시간대"	"치킨"	"256"
"2013년08월26일"	"월"	"02시간대"	"치킨"	"97"
"2013년08월26일"	"월"	"03시간대"	"치킨"	"38"
"2013년08월26일"	"월"	"04시간대"	"치킨"	"10"
"2013년08월26일"	"월"	"05시간대"	"치킨"	"9"
"2013년08월26일"	"월"	"07시간대"	"치킨"	"8"
"2013년08월26일"	"월"	"08시간대"	"치킨"	"6"
"2013년08월26일"	"월"	"09시간대"	"치킨"	"24"
"2013년08월26일"	"월"	"10시간대"	"치킨"	"27"
"2013년08월26일"	"월"	"11시간대"	"치킨"	"103"
"2013년08월26일"	"월"	"12시간대"	"치킨"	"238"
"2013년08월26일"	"월"	"13시간대"	"치킨"	"264"
"2013년08월26일"	"월"	"14시간대"	"치킨"	"313"
"2013년08월26일"	"월"	"15시간대"	"치킨"	"472"
"2013년08월26일"	"월"	"16시간대"	"치킨"	"701"
"2013년08월26일"	"월"	"17시간대"	"치킨"	"1008"
"2013년08월26일"	"월"	"18시간대"	"치킨"	"1725"
"2013년08월26일"	"월"	"19시간대"	"치킨"	"2560"
"2013년08월26일"	"월"	"20시간대"	"치킨"	"2379"
"2013년08월26일"	"월"	"21시간대"	"치킨"	"2336"
"2013년08월26일"	"월"	"22시간대"	"치킨"	"2267"
"2013년08월26일"	"월"	"23시간대"	"치킨"	"1382"
"2013년08월26일"	"월"	"00시간대"	"피자전문"	"41"
"2013년08월26일"	"월"	"01시간대"	"피자전문"	"17"
"2013년08월26일"	"월"	"02시간대"	"피자전문"	"13"
"2013년08월26일"	"월"	"03시간대"	"피자전문"	"19"
"2013년08월26일"	"월"	"04시간대"	"피자전문"	"6"
"2013년08월26일"	"월"	"06시간대"	"피자전문"	"7"
"2013년08월26일"	"월"	"09시간대"	"피자전문"	"21"
"2013년08월26일"	"월"	"10시간대"	"피자전문"	"76"
"2013년08월26일"	"월"	"11시간대"	"피자전문"	"220"
"2013년08월26일"	"월"	"12시간대"	"피자전문"	"267"
"2013년08월26일"	"월"	"13시간대"	"피자전문"	"237"
"2013년08월26일"	"월"	"14시간대"	"피자전문"	"249"
"2013년08월26일"	"월"	"15시간대"	"피자전문"	"287"
"2013년08월26일"	"월"	"16시간대"	"피자전문"	"371"
"2013년08월26일"	"월"	"17시간대"	"피자전문"	"420"
"2013년08월26일"	"월"	"18시간대"	"피자전문"	"578"
"2013년08월26일"	"월"	"19시간대"	"피자전문"	"650"
"2013년08월26일"	"월"	"20시간대"	"피자전문"	"566"
"2013년08월26일"	"월"	"21시간대"	"피자전문"	"462"
"2013년08월26일"	"월"	"22시간대"	"피자전문"	"352"
"2013년08월26일"	"월"	"23시간대"	"피자전문"	"121"
"2013년08월27일"	"화"	"00시간대"	"족발/보쌈전문"	"79"
"2013년08월27일"	"화"	"01시간대"	"족발/보쌈전문"	"61"
"2013년08월27일"	"화"	"02시간대"	"족발/보쌈전문"	"22"
"2013년08월27일"	"화"	"03시간대"	"족발/보쌈전문"	"21"
"2013년08월27일"	"화"	"04시간대"	"족발/보쌈전문"	"18"
"2013년08월27일"	"화"	"05시간대"	"족발/보쌈전문"	"11"
"2013년08월27일"	"화"	"06시간대"	"족발/보쌈전문"	"10"
"2013년08월27일"	"화"	"07시간대"	"족발/보쌈전문"	"13"
"2013년08월27일"	"화"	"09시간대"	"족발/보쌈전문"	"15"
"2013년08월27일"	"화"	"10시간대"	"족발/보쌈전문"	"28"
"2013년08월27일"	"화"	"11시간대"	"족발/보쌈전문"	"72"
"2013년08월27일"	"화"	"12시간대"	"족발/보쌈전문"	"71"
"2013년08월27일"	"화"	"13시간대"	"족발/보쌈전문"	"67"
"2013년08월27일"	"화"	"14시간대"	"족발/보쌈전문"	"79"
"2013년08월27일"	"화"	"15시간대"	"족발/보쌈전문"	"63"
"2013년08월27일"	"화"	"16시간대"	"족발/보쌈전문"	"104"
"2013년08월27일"	"화"	"17시간대"	"족발/보쌈전문"	"160"
"2013년08월27일"	"화"	"18시간대"	"족발/보쌈전문"	"293"
"2013년08월27일"	"화"	"19시간대"	"족발/보쌈전문"	"382"
"2013년08월27일"	"화"	"20시간대"	"족발/보쌈전문"	"271"
"2013년08월27일"	"화"	"21시간대"	"족발/보쌈전문"	"235"
"2013년08월27일"	"화"	"22시간대"	"족발/보쌈전문"	"187"
"2013년08월27일"	"화"	"23시간대"	"족발/보쌈전문"	"101"
"2013년08월27일"	"화"	"00시간대"	"중국음식"	"237"
"2013년08월27일"	"화"	"01시간대"	"중국음식"	"219"
"2013년08월27일"	"화"	"02시간대"	"중국음식"	"194"
"2013년08월27일"	"화"	"03시간대"	"중국음식"	"137"
"2013년08월27일"	"화"	"04시간대"	"중국음식"	"126"
"2013년08월27일"	"화"	"05시간대"	"중국음식"	"89"
"2013년08월27일"	"화"	"06시간대"	"중국음식"	"95"
"2013년08월27일"	"화"	"07시간대"	"중국음식"	"96"
"2013년08월27일"	"화"	"08시간대"	"중국음식"	"145"
"2013년08월27일"	"화"	"09시간대"	"중국음식"	"265"
"2013년08월27일"	"화"	"10시간대"	"중국음식"	"682"
"2013년08월27일"	"화"	"11시간대"	"중국음식"	"2425"
"2013년08월27일"	"화"	"12시간대"	"중국음식"	"3373"
"2013년08월27일"	"화"	"13시간대"	"중국음식"	"2303"
"2013년08월27일"	"화"	"14시간대"	"중국음식"	"1660"
"2013년08월27일"	"화"	"15시간대"	"중국음식"	"1318"
"2013년08월27일"	"화"	"16시간대"	"중국음식"	"1356"
"2013년08월27일"	"화"	"17시간대"	"중국음식"	"1684"
"2013년08월27일"	"화"	"18시간대"	"중국음식"	"2337"
"2013년08월27일"	"화"	"19시간대"	"중국음식"	"2430"
"2013년08월27일"	"화"	"20시간대"	"중국음식"	"1510"
"2013년08월27일"	"화"	"21시간대"	"중국음식"	"494"
"2013년08월27일"	"화"	"22시간대"	"중국음식"	"307"
"2013년08월27일"	"화"	"23시간대"	"중국음식"	"244"
"2013년08월27일"	"화"	"00시간대"	"치킨"	"590"
"2013년08월27일"	"화"	"01시간대"	"치킨"	"247"
"2013년08월27일"	"화"	"02시간대"	"치킨"	"97"
"2013년08월27일"	"화"	"03시간대"	"치킨"	"50"
"2013년08월27일"	"화"	"04시간대"	"치킨"	"39"
"2013년08월27일"	"화"	"05시간대"	"치킨"	"8"
"2013년08월27일"	"화"	"06시간대"	"치킨"	"6"
"2013년08월27일"	"화"	"08시간대"	"치킨"	"7"
"2013년08월27일"	"화"	"09시간대"	"치킨"	"29"
"2013년08월27일"	"화"	"10시간대"	"치킨"	"54"
"2013년08월27일"	"화"	"11시간대"	"치킨"	"120"
"2013년08월27일"	"화"	"12시간대"	"치킨"	"241"
"2013년08월27일"	"화"	"13시간대"	"치킨"	"326"
"2013년08월27일"	"화"	"14시간대"	"치킨"	"314"
"2013년08월27일"	"화"	"15시간대"	"치킨"	"486"
"2013년08월27일"	"화"	"16시간대"	"치킨"	"767"
"2013년08월27일"	"화"	"17시간대"	"치킨"	"1310"
"2013년08월27일"	"화"	"18시간대"	"치킨"	"2098"
"2013년08월27일"	"화"	"19시간대"	"치킨"	"2733"
"2013년08월27일"	"화"	"20시간대"	"치킨"	"2548"
"2013년08월27일"	"화"	"21시간대"	"치킨"	"2456"
"2013년08월27일"	"화"	"22시간대"	"치킨"	"2357"
"2013년08월27일"	"화"	"23시간대"	"치킨"	"1488"
"2013년08월27일"	"화"	"00시간대"	"피자전문"	"38"
"2013년08월27일"	"화"	"01시간대"	"피자전문"	"25"
"2013년08월27일"	"화"	"02시간대"	"피자전문"	"8"
"2013년08월27일"	"화"	"03시간대"	"피자전문"	"11"
"2013년08월27일"	"화"	"04시간대"	"피자전문"	"7"
"2013년08월27일"	"화"	"09시간대"	"피자전문"	"25"
"2013년08월27일"	"화"	"10시간대"	"피자전문"	"102"
"2013년08월27일"	"화"	"11시간대"	"피자전문"	"257"
"2013년08월27일"	"화"	"12시간대"	"피자전문"	"252"
"2013년08월27일"	"화"	"13시간대"	"피자전문"	"269"
"2013년08월27일"	"화"	"14시간대"	"피자전문"	"264"
"2013년08월27일"	"화"	"15시간대"	"피자전문"	"304"
"2013년08월27일"	"화"	"16시간대"	"피자전문"	"434"
"2013년08월27일"	"화"	"17시간대"	"피자전문"	"549"
"2013년08월27일"	"화"	"18시간대"	"피자전문"	"657"
"2013년08월27일"	"화"	"19시간대"	"피자전문"	"738"
"2013년08월27일"	"화"	"20시간대"	"피자전문"	"608"
"2013년08월27일"	"화"	"21시간대"	"피자전문"	"486"
"2013년08월27일"	"화"	"22시간대"	"피자전문"	"420"
"2013년08월27일"	"화"	"23시간대"	"피자전문"	"141"
"2013년08월28일"	"수"	"00시간대"	"족발/보쌈전문"	"59"
"2013년08월28일"	"수"	"01시간대"	"족발/보쌈전문"	"59"
"2013년08월28일"	"수"	"02시간대"	"족발/보쌈전문"	"27"
"2013년08월28일"	"수"	"03시간대"	"족발/보쌈전문"	"25"
"2013년08월28일"	"수"	"04시간대"	"족발/보쌈전문"	"14"
"2013년08월28일"	"수"	"05시간대"	"족발/보쌈전문"	"8"
"2013년08월28일"	"수"	"06시간대"	"족발/보쌈전문"	"8"
"2013년08월28일"	"수"	"07시간대"	"족발/보쌈전문"	"7"
"2013년08월28일"	"수"	"08시간대"	"족발/보쌈전문"	"14"
"2013년08월28일"	"수"	"09시간대"	"족발/보쌈전문"	"11"
"2013년08월28일"	"수"	"10시간대"	"족발/보쌈전문"	"46"
"2013년08월28일"	"수"	"11시간대"	"족발/보쌈전문"	"54"
"2013년08월28일"	"수"	"12시간대"	"족발/보쌈전문"	"88"
"2013년08월28일"	"수"	"13시간대"	"족발/보쌈전문"	"68"
"2013년08월28일"	"수"	"14시간대"	"족발/보쌈전문"	"65"
"2013년08월28일"	"수"	"15시간대"	"족발/보쌈전문"	"72"
"2013년08월28일"	"수"	"16시간대"	"족발/보쌈전문"	"99"
"2013년08월28일"	"수"	"17시간대"	"족발/보쌈전문"	"171"
"2013년08월28일"	"수"	"18시간대"	"족발/보쌈전문"	"362"
"2013년08월28일"	"수"	"19시간대"	"족발/보쌈전문"	"429"
"2013년08월28일"	"수"	"20시간대"	"족발/보쌈전문"	"306"
"2013년08월28일"	"수"	"21시간대"	"족발/보쌈전문"	"251"
"2013년08월28일"	"수"	"22시간대"	"족발/보쌈전문"	"187"
"2013년08월28일"	"수"	"23시간대"	"족발/보쌈전문"	"133"
"2013년08월28일"	"수"	"00시간대"	"중국음식"	"212"
"2013년08월28일"	"수"	"01시간대"	"중국음식"	"187"
"2013년08월28일"	"수"	"02시간대"	"중국음식"	"173"
"2013년08월28일"	"수"	"03시간대"	"중국음식"	"138"
"2013년08월28일"	"수"	"04시간대"	"중국음식"	"104"
"2013년08월28일"	"수"	"05시간대"	"중국음식"	"101"
"2013년08월28일"	"수"	"06시간대"	"중국음식"	"86"
"2013년08월28일"	"수"	"07시간대"	"중국음식"	"102"
"2013년08월28일"	"수"	"08시간대"	"중국음식"	"116"
"2013년08월28일"	"수"	"09시간대"	"중국음식"	"264"
"2013년08월28일"	"수"	"10시간대"	"중국음식"	"704"
"2013년08월28일"	"수"	"11시간대"	"중국음식"	"2424"
"2013년08월28일"	"수"	"12시간대"	"중국음식"	"3477"
"2013년08월28일"	"수"	"13시간대"	"중국음식"	"2486"
"2013년08월28일"	"수"	"14시간대"	"중국음식"	"1647"
"2013년08월28일"	"수"	"15시간대"	"중국음식"	"1325"
"2013년08월28일"	"수"	"16시간대"	"중국음식"	"1256"
"2013년08월28일"	"수"	"17시간대"	"중국음식"	"1722"
"2013년08월28일"	"수"	"18시간대"	"중국음식"	"2518"
"2013년08월28일"	"수"	"19시간대"	"중국음식"	"2656"
"2013년08월28일"	"수"	"20시간대"	"중국음식"	"1550"
"2013년08월28일"	"수"	"21시간대"	"중국음식"	"538"
"2013년08월28일"	"수"	"22시간대"	"중국음식"	"273"
"2013년08월28일"	"수"	"23시간대"	"중국음식"	"253"
"2013년08월28일"	"수"	"00시간대"	"치킨"	"724"
"2013년08월28일"	"수"	"01시간대"	"치킨"	"259"
"2013년08월28일"	"수"	"02시간대"	"치킨"	"92"
"2013년08월28일"	"수"	"03시간대"	"치킨"	"44"
"2013년08월28일"	"수"	"04시간대"	"치킨"	"15"
"2013년08월28일"	"수"	"05시간대"	"치킨"	"10"
"2013년08월28일"	"수"	"07시간대"	"치킨"	"10"
"2013년08월28일"	"수"	"08시간대"	"치킨"	"6"
"2013년08월28일"	"수"	"09시간대"	"치킨"	"11"
"2013년08월28일"	"수"	"10시간대"	"치킨"	"29"
"2013년08월28일"	"수"	"11시간대"	"치킨"	"135"
"2013년08월28일"	"수"	"12시간대"	"치킨"	"302"
"2013년08월28일"	"수"	"13시간대"	"치킨"	"305"
"2013년08월28일"	"수"	"14시간대"	"치킨"	"386"
"2013년08월28일"	"수"	"15시간대"	"치킨"	"480"
"2013년08월28일"	"수"	"16시간대"	"치킨"	"749"
"2013년08월28일"	"수"	"17시간대"	"치킨"	"1258"
"2013년08월28일"	"수"	"18시간대"	"치킨"	"2228"
"2013년08월28일"	"수"	"19시간대"	"치킨"	"3150"
"2013년08월28일"	"수"	"20시간대"	"치킨"	"2736"
"2013년08월28일"	"수"	"21시간대"	"치킨"	"2742"
"2013년08월28일"	"수"	"22시간대"	"치킨"	"2563"
"2013년08월28일"	"수"	"23시간대"	"치킨"	"1586"
"2013년08월28일"	"수"	"00시간대"	"피자전문"	"52"
"2013년08월28일"	"수"	"01시간대"	"피자전문"	"38"
"2013년08월28일"	"수"	"02시간대"	"피자전문"	"17"
"2013년08월28일"	"수"	"03시간대"	"피자전문"	"9"
"2013년08월28일"	"수"	"06시간대"	"피자전문"	"7"
"2013년08월28일"	"수"	"09시간대"	"피자전문"	"12"
"2013년08월28일"	"수"	"10시간대"	"피자전문"	"88"
"2013년08월28일"	"수"	"11시간대"	"피자전문"	"219"
"2013년08월28일"	"수"	"12시간대"	"피자전문"	"294"
"2013년08월28일"	"수"	"13시간대"	"피자전문"	"268"
"2013년08월28일"	"수"	"14시간대"	"피자전문"	"280"
"2013년08월28일"	"수"	"15시간대"	"피자전문"	"375"
"2013년08월28일"	"수"	"16시간대"	"피자전문"	"428"
"2013년08월28일"	"수"	"17시간대"	"피자전문"	"516"
"2013년08월28일"	"수"	"18시간대"	"피자전문"	"702"
"2013년08월28일"	"수"	"19시간대"	"피자전문"	"792"
"2013년08월28일"	"수"	"20시간대"	"피자전문"	"635"
"2013년08월28일"	"수"	"21시간대"	"피자전문"	"557"
"2013년08월28일"	"수"	"22시간대"	"피자전문"	"365"
"2013년08월28일"	"수"	"23시간대"	"피자전문"	"130"
"2013년08월29일"	"목"	"00시간대"	"족발/보쌈전문"	"79"
"2013년08월29일"	"목"	"01시간대"	"족발/보쌈전문"	"52"
"2013년08월29일"	"목"	"02시간대"	"족발/보쌈전문"	"29"
"2013년08월29일"	"목"	"03시간대"	"족발/보쌈전문"	"25"
"2013년08월29일"	"목"	"04시간대"	"족발/보쌈전문"	"12"
"2013년08월29일"	"목"	"05시간대"	"족발/보쌈전문"	"8"
"2013년08월29일"	"목"	"06시간대"	"족발/보쌈전문"	"8"
"2013년08월29일"	"목"	"07시간대"	"족발/보쌈전문"	"9"
"2013년08월29일"	"목"	"09시간대"	"족발/보쌈전문"	"17"
"2013년08월29일"	"목"	"10시간대"	"족발/보쌈전문"	"34"
"2013년08월29일"	"목"	"11시간대"	"족발/보쌈전문"	"68"
"2013년08월29일"	"목"	"12시간대"	"족발/보쌈전문"	"85"
"2013년08월29일"	"목"	"13시간대"	"족발/보쌈전문"	"81"
"2013년08월29일"	"목"	"14시간대"	"족발/보쌈전문"	"75"
"2013년08월29일"	"목"	"15시간대"	"족발/보쌈전문"	"106"
"2013년08월29일"	"목"	"16시간대"	"족발/보쌈전문"	"131"
"2013년08월29일"	"목"	"17시간대"	"족발/보쌈전문"	"210"
"2013년08월29일"	"목"	"18시간대"	"족발/보쌈전문"	"419"
"2013년08월29일"	"목"	"19시간대"	"족발/보쌈전문"	"449"
"2013년08월29일"	"목"	"20시간대"	"족발/보쌈전문"	"342"
"2013년08월29일"	"목"	"21시간대"	"족발/보쌈전문"	"294"
"2013년08월29일"	"목"	"22시간대"	"족발/보쌈전문"	"202"
"2013년08월29일"	"목"	"23시간대"	"족발/보쌈전문"	"115"
"2013년08월29일"	"목"	"00시간대"	"중국음식"	"235"
"2013년08월29일"	"목"	"01시간대"	"중국음식"	"209"
"2013년08월29일"	"목"	"02시간대"	"중국음식"	"174"
"2013년08월29일"	"목"	"03시간대"	"중국음식"	"185"
"2013년08월29일"	"목"	"04시간대"	"중국음식"	"128"
"2013년08월29일"	"목"	"05시간대"	"중국음식"	"135"
"2013년08월29일"	"목"	"06시간대"	"중국음식"	"106"
"2013년08월29일"	"목"	"07시간대"	"중국음식"	"95"
"2013년08월29일"	"목"	"08시간대"	"중국음식"	"114"
"2013년08월29일"	"목"	"09시간대"	"중국음식"	"295"
"2013년08월29일"	"목"	"10시간대"	"중국음식"	"779"
"2013년08월29일"	"목"	"11시간대"	"중국음식"	"2878"
"2013년08월29일"	"목"	"12시간대"	"중국음식"	"4568"
"2013년08월29일"	"목"	"13시간대"	"중국음식"	"3505"
"2013년08월29일"	"목"	"14시간대"	"중국음식"	"2002"
"2013년08월29일"	"목"	"15시간대"	"중국음식"	"1555"
"2013년08월29일"	"목"	"16시간대"	"중국음식"	"1511"
"2013년08월29일"	"목"	"17시간대"	"중국음식"	"1937"
"2013년08월29일"	"목"	"18시간대"	"중국음식"	"2663"
"2013년08월29일"	"목"	"19시간대"	"중국음식"	"2842"
"2013년08월29일"	"목"	"20시간대"	"중국음식"	"1599"
"2013년08월29일"	"목"	"21시간대"	"중국음식"	"570"
"2013년08월29일"	"목"	"22시간대"	"중국음식"	"382"
"2013년08월29일"	"목"	"23시간대"	"중국음식"	"280"
"2013년08월29일"	"목"	"00시간대"	"치킨"	"686"
"2013년08월29일"	"목"	"01시간대"	"치킨"	"255"
"2013년08월29일"	"목"	"02시간대"	"치킨"	"101"
"2013년08월29일"	"목"	"03시간대"	"치킨"	"48"
"2013년08월29일"	"목"	"04시간대"	"치킨"	"18"
"2013년08월29일"	"목"	"05시간대"	"치킨"	"13"
"2013년08월29일"	"목"	"07시간대"	"치킨"	"11"
"2013년08월29일"	"목"	"08시간대"	"치킨"	"12"
"2013년08월29일"	"목"	"09시간대"	"치킨"	"10"
"2013년08월29일"	"목"	"10시간대"	"치킨"	"34"
"2013년08월29일"	"목"	"11시간대"	"치킨"	"152"
"2013년08월29일"	"목"	"12시간대"	"치킨"	"333"
"2013년08월29일"	"목"	"13시간대"	"치킨"	"375"
"2013년08월29일"	"목"	"14시간대"	"치킨"	"386"
"2013년08월29일"	"목"	"15시간대"	"치킨"	"603"
"2013년08월29일"	"목"	"16시간대"	"치킨"	"934"
"2013년08월29일"	"목"	"17시간대"	"치킨"	"1315"
"2013년08월29일"	"목"	"18시간대"	"치킨"	"2261"
"2013년08월29일"	"목"	"19시간대"	"치킨"	"3202"
"2013년08월29일"	"목"	"20시간대"	"치킨"	"2706"
"2013년08월29일"	"목"	"21시간대"	"치킨"	"2816"
"2013년08월29일"	"목"	"22시간대"	"치킨"	"2650"
"2013년08월29일"	"목"	"23시간대"	"치킨"	"1679"
"2013년08월29일"	"목"	"00시간대"	"피자전문"	"41"
"2013년08월29일"	"목"	"01시간대"	"피자전문"	"18"
"2013년08월29일"	"목"	"02시간대"	"피자전문"	"13"
"2013년08월29일"	"목"	"03시간대"	"피자전문"	"13"
"2013년08월29일"	"목"	"04시간대"	"피자전문"	"10"
"2013년08월29일"	"목"	"07시간대"	"피자전문"	"8"
"2013년08월29일"	"목"	"09시간대"	"피자전문"	"28"
"2013년08월29일"	"목"	"10시간대"	"피자전문"	"79"
"2013년08월29일"	"목"	"11시간대"	"피자전문"	"270"
"2013년08월29일"	"목"	"12시간대"	"피자전문"	"308"
"2013년08월29일"	"목"	"13시간대"	"피자전문"	"309"
"2013년08월29일"	"목"	"14시간대"	"피자전문"	"355"
"2013년08월29일"	"목"	"15시간대"	"피자전문"	"341"
"2013년08월29일"	"목"	"16시간대"	"피자전문"	"442"
"2013년08월29일"	"목"	"17시간대"	"피자전문"	"580"
"2013년08월29일"	"목"	"18시간대"	"피자전문"	"787"
"2013년08월29일"	"목"	"19시간대"	"피자전문"	"828"
"2013년08월29일"	"목"	"20시간대"	"피자전문"	"607"
"2013년08월29일"	"목"	"21시간대"	"피자전문"	"552"
"2013년08월29일"	"목"	"22시간대"	"피자전문"	"421"
"2013년08월29일"	"목"	"23시간대"	"피자전문"	"142"
"2013년08월30일"	"금"	"00시간대"	"족발/보쌈전문"	"58"
"2013년08월30일"	"금"	"01시간대"	"족발/보쌈전문"	"71"
"2013년08월30일"	"금"	"02시간대"	"족발/보쌈전문"	"28"
"2013년08월30일"	"금"	"03시간대"	"족발/보쌈전문"	"24"
"2013년08월30일"	"금"	"04시간대"	"족발/보쌈전문"	"15"
"2013년08월30일"	"금"	"06시간대"	"족발/보쌈전문"	"7"
"2013년08월30일"	"금"	"07시간대"	"족발/보쌈전문"	"11"
"2013년08월30일"	"금"	"08시간대"	"족발/보쌈전문"	"7"
"2013년08월30일"	"금"	"09시간대"	"족발/보쌈전문"	"17"
"2013년08월30일"	"금"	"10시간대"	"족발/보쌈전문"	"45"
"2013년08월30일"	"금"	"11시간대"	"족발/보쌈전문"	"67"
"2013년08월30일"	"금"	"12시간대"	"족발/보쌈전문"	"83"
"2013년08월30일"	"금"	"13시간대"	"족발/보쌈전문"	"74"
"2013년08월30일"	"금"	"14시간대"	"족발/보쌈전문"	"74"
"2013년08월30일"	"금"	"15시간대"	"족발/보쌈전문"	"102"
"2013년08월30일"	"금"	"16시간대"	"족발/보쌈전문"	"107"
"2013년08월30일"	"금"	"17시간대"	"족발/보쌈전문"	"222"
"2013년08월30일"	"금"	"18시간대"	"족발/보쌈전문"	"341"
"2013년08월30일"	"금"	"19시간대"	"족발/보쌈전문"	"504"
"2013년08월30일"	"금"	"20시간대"	"족발/보쌈전문"	"419"
"2013년08월30일"	"금"	"21시간대"	"족발/보쌈전문"	"347"
"2013년08월30일"	"금"	"22시간대"	"족발/보쌈전문"	"345"
"2013년08월30일"	"금"	"23시간대"	"족발/보쌈전문"	"195"
"2013년08월30일"	"금"	"00시간대"	"중국음식"	"261"
"2013년08월30일"	"금"	"01시간대"	"중국음식"	"205"
"2013년08월30일"	"금"	"02시간대"	"중국음식"	"172"
"2013년08월30일"	"금"	"03시간대"	"중국음식"	"179"
"2013년08월30일"	"금"	"04시간대"	"중국음식"	"120"
"2013년08월30일"	"금"	"05시간대"	"중국음식"	"76"
"2013년08월30일"	"금"	"06시간대"	"중국음식"	"101"
"2013년08월30일"	"금"	"07시간대"	"중국음식"	"77"
"2013년08월30일"	"금"	"08시간대"	"중국음식"	"135"
"2013년08월30일"	"금"	"09시간대"	"중국음식"	"273"
"2013년08월30일"	"금"	"10시간대"	"중국음식"	"755"
"2013년08월30일"	"금"	"11시간대"	"중국음식"	"2673"
"2013년08월30일"	"금"	"12시간대"	"중국음식"	"3687"
"2013년08월30일"	"금"	"13시간대"	"중국음식"	"2628"
"2013년08월30일"	"금"	"14시간대"	"중국음식"	"1831"
"2013년08월30일"	"금"	"15시간대"	"중국음식"	"1460"
"2013년08월30일"	"금"	"16시간대"	"중국음식"	"1349"
"2013년08월30일"	"금"	"17시간대"	"중국음식"	"1767"
"2013년08월30일"	"금"	"18시간대"	"중국음식"	"2691"
"2013년08월30일"	"금"	"19시간대"	"중국음식"	"2948"
"2013년08월30일"	"금"	"20시간대"	"중국음식"	"1856"
"2013년08월30일"	"금"	"21시간대"	"중국음식"	"678"
"2013년08월30일"	"금"	"22시간대"	"중국음식"	"346"
"2013년08월30일"	"금"	"23시간대"	"중국음식"	"291"
"2013년08월30일"	"금"	"00시간대"	"치킨"	"731"
"2013년08월30일"	"금"	"01시간대"	"치킨"	"237"
"2013년08월30일"	"금"	"02시간대"	"치킨"	"108"
"2013년08월30일"	"금"	"03시간대"	"치킨"	"39"
"2013년08월30일"	"금"	"04시간대"	"치킨"	"21"
"2013년08월30일"	"금"	"05시간대"	"치킨"	"9"
"2013년08월30일"	"금"	"08시간대"	"치킨"	"7"
"2013년08월30일"	"금"	"09시간대"	"치킨"	"13"
"2013년08월30일"	"금"	"10시간대"	"치킨"	"38"
"2013년08월30일"	"금"	"11시간대"	"치킨"	"172"
"2013년08월30일"	"금"	"12시간대"	"치킨"	"288"
"2013년08월30일"	"금"	"13시간대"	"치킨"	"290"
"2013년08월30일"	"금"	"14시간대"	"치킨"	"431"
"2013년08월30일"	"금"	"15시간대"	"치킨"	"555"
"2013년08월30일"	"금"	"16시간대"	"치킨"	"821"
"2013년08월30일"	"금"	"17시간대"	"치킨"	"1279"
"2013년08월30일"	"금"	"18시간대"	"치킨"	"2403"
"2013년08월30일"	"금"	"19시간대"	"치킨"	"3492"
"2013년08월30일"	"금"	"20시간대"	"치킨"	"3706"
"2013년08월30일"	"금"	"21시간대"	"치킨"	"3795"
"2013년08월30일"	"금"	"22시간대"	"치킨"	"4184"
"2013년08월30일"	"금"	"23시간대"	"치킨"	"2833"
"2013년08월30일"	"금"	"00시간대"	"피자전문"	"33"
