"일자","요일","시간대","업종","총_건수"
"20130929","일","21","피자전문","831"
"20130929","일","21","치킨","3084"
"20130929","일","22","음식점-족발/보쌈전문","156"
"20130929","일","22","음식점-중국음식","354"
"20130929","일","22","피자전문","445"
"20130929","일","22","치킨","2485"
"20130929","일","23","음식점-족발/보쌈전문","100"
"20130929","일","23","피자전문","174"
"20130929","일","23","음식점-중국음식","250"
"20130929","일","23","치킨","1623"
"20130930","월","00","피자전문","41"
"20130930","월","00","음식점-족발/보쌈전문","63"
"20130930","월","00","음식점-중국음식","240"
"20130930","월","00","치킨","622"
"20130930","월","01","피자전문","26"
"20130930","월","01","음식점-족발/보쌈전문","50"
"20130930","월","01","음식점-중국음식","178"
"20130930","월","01","치킨","220"
"20130930","월","02","피자전문","15"
"20130930","월","02","음식점-족발/보쌈전문","23"
"20130930","월","02","치킨","97"
"20130930","월","02","음식점-중국음식","159"
"20130930","월","03","피자전문","9"
"20130930","월","03","음식점-족발/보쌈전문","17"
"20130930","월","03","치킨","31"
"20130930","월","03","음식점-중국음식","126"
"20130930","월","04","음식점-족발/보쌈전문","6"
"20130930","월","04","피자전문","13"
"20130930","월","04","치킨","21"
"20130930","월","04","음식점-중국음식","113"
"20130930","월","05","피자전문","6"
"20130930","월","05","음식점-족발/보쌈전문","7"
"20130930","월","05","치킨","8"
"20130930","월","05","음식점-중국음식","72"
"20130930","월","06","피자전문","5"
"20130930","월","06","치킨","5"
"20130930","월","06","음식점-족발/보쌈전문","9"
"20130930","월","06","음식점-중국음식","64"
"20130930","월","07","치킨","5"
"20130930","월","07","피자전문","5"
"20130930","월","07","음식점-족발/보쌈전문","9"
"20130930","월","07","음식점-중국음식","84"
"20130930","월","08","피자전문","5"
"20130930","월","08","치킨","6"
"20130930","월","08","음식점-족발/보쌈전문","8"
"20130930","월","08","음식점-중국음식","113"
"20130930","월","09","음식점-족발/보쌈전문","10"
"20130930","월","09","피자전문","16"
"20130930","월","09","치킨","19"
"20130930","월","09","음식점-중국음식","218"
"20130930","월","10","음식점-족발/보쌈전문","31"
"20130930","월","10","치킨","33"
"20130930","월","10","피자전문","95"
"20130930","월","10","음식점-중국음식","634"
"20130930","월","11","음식점-족발/보쌈전문","57"
"20130930","월","11","치킨","110"
"20130930","월","11","피자전문","278"
"20130930","월","11","음식점-중국음식","2383"
"20130930","월","12","음식점-족발/보쌈전문","84"
"20130930","월","12","치킨","292"
"20130930","월","12","피자전문","310"
"20130930","월","12","음식점-중국음식","3435"
"20130930","월","13","음식점-족발/보쌈전문","64"
"20130930","월","13","치킨","312"
"20130930","월","13","피자전문","325"
"20130930","월","13","음식점-중국음식","2758"
"20130930","월","14","음식점-족발/보쌈전문","69"
"20130930","월","14","피자전문","265"
"20130930","월","14","치킨","357"
"20130930","월","14","음식점-중국음식","1877"
"20130930","월","15","음식점-족발/보쌈전문","75"
"20130930","월","15","피자전문","308"
"20130930","월","15","치킨","433"
"20130930","월","15","음식점-중국음식","1487"
"20130930","월","16","음식점-족발/보쌈전문","106"
"20130930","월","16","피자전문","406"
"20130930","월","16","치킨","727"
"20130930","월","16","음식점-중국음식","1388"
"20130930","월","17","음식점-족발/보쌈전문","180"
"20130930","월","17","피자전문","542"
"20130930","월","17","치킨","1244"
"20130930","월","17","음식점-중국음식","1825"
"20130930","월","18","음식점-족발/보쌈전문","284"
"20130930","월","18","피자전문","708"
"20130930","월","18","치킨","1997"
"20130930","월","18","음식점-중국음식","2672"
"20130930","월","19","음식점-족발/보쌈전문","371"
"20130930","월","19","피자전문","694"
"20130930","월","19","치킨","2527"
"20130930","월","19","음식점-중국음식","2552"
"20130930","월","20","음식점-족발/보쌈전문","280"
"20130930","월","20","피자전문","570"
"20130930","월","20","음식점-중국음식","1448"
"20130930","월","20","치킨","2290"
"20130930","월","21","음식점-족발/보쌈전문","207"
"20130930","월","21","피자전문","555"
"20130930","월","21","음식점-중국음식","574"
"20130930","월","21","치킨","2389"
"20130930","월","22","음식점-족발/보쌈전문","175"
"20130930","월","22","음식점-중국음식","329"
"20130930","월","22","피자전문","403"
"20130930","월","22","치킨","2404"
"20130930","월","23","음식점-족발/보쌈전문","136"
"20130930","월","23","피자전문","147"
"20130930","월","23","음식점-중국음식","271"
"20130930","월","23","치킨","1529"
