"date"	"weekday"	"time"	"type"	"freq"
2013-10-02	"수"	"15"	"피자"	259
2013-10-02	"수"	"16"	"피자"	284
2013-10-02	"수"	"12"	"치킨"	294
2013-10-02	"수"	"21"	"음식점-족발/보쌈전문"	304
2013-10-02	"수"	"14"	"치킨"	316
2013-10-02	"수"	"18"	"음식점-족발/보쌈전문"	347
2013-10-02	"수"	"20"	"음식점-족발/보쌈전문"	357
2013-10-02	"수"	"15"	"치킨"	382
2013-10-02	"수"	"21"	"음식점-중국음식"	418
2013-10-02	"수"	"22"	"피자"	436
2013-10-02	"수"	"17"	"피자"	446
2013-10-02	"수"	"19"	"음식점-족발/보쌈전문"	448
2013-10-02	"수"	"10"	"음식점-중국음식"	475
2013-10-02	"수"	"0"	"치킨"	536
2013-10-02	"수"	"21"	"피자"	604
2013-10-02	"수"	"16"	"치킨"	605
2013-10-02	"수"	"20"	"피자"	606
2013-10-02	"수"	"18"	"피자"	652
2013-10-02	"수"	"19"	"피자"	692
2013-10-02	"수"	"16"	"음식점-중국음식"	862
2013-10-02	"수"	"15"	"음식점-중국음식"	925
2013-10-02	"수"	"20"	"음식점-중국음식"	1004
2013-10-02	"수"	"17"	"치킨"	1083
2013-10-02	"수"	"14"	"음식점-중국음식"	1135
2013-10-02	"수"	"17"	"음식점-중국음식"	1190
2013-10-02	"수"	"13"	"음식점-중국음식"	1620
2013-10-02	"수"	"11"	"음식점-중국음식"	1672
2013-10-02	"수"	"18"	"음식점-중국음식"	1771
2013-10-02	"수"	"19"	"음식점-중국음식"	1781
2013-10-02	"수"	"18"	"치킨"	2080
2013-10-02	"수"	"23"	"치킨"	2133
2013-10-02	"수"	"12"	"음식점-중국음식"	2325
2013-10-02	"수"	"20"	"치킨"	2709
2013-10-02	"수"	"19"	"치킨"	2736
2013-10-02	"수"	"21"	"치킨"	2934
2013-10-02	"수"	"22"	"치킨"	2988
2013-10-03	"목"	"6"	"피자"	5
2013-10-03	"목"	"5"	"음식점-족발/보쌈전문"	5
2013-10-03	"목"	"6"	"치킨"	5
2013-10-03	"목"	"5"	"피자"	5
2013-10-03	"목"	"4"	"음식점-족발/보쌈전문"	6
2013-10-03	"목"	"7"	"피자"	6
2013-10-03	"목"	"8"	"음식점-족발/보쌈전문"	6
2013-10-03	"목"	"4"	"피자"	7
2013-10-03	"목"	"8"	"피자"	7
2013-10-03	"목"	"7"	"치킨"	8
2013-10-03	"목"	"4"	"치킨"	9
2013-10-03	"목"	"6"	"음식점-족발/보쌈전문"	9
2013-10-03	"목"	"8"	"치킨"	11
2013-10-03	"목"	"9"	"음식점-족발/보쌈전문"	12
2013-10-03	"목"	"3"	"음식점-족발/보쌈전문"	14
2013-10-03	"목"	"7"	"음식점-족발/보쌈전문"	14
2013-10-03	"목"	"3"	"피자"	15
2013-10-03	"목"	"5"	"치킨"	15
2013-10-03	"목"	"9"	"치킨"	17
2013-10-03	"목"	"2"	"피자"	18
2013-10-03	"목"	"9"	"피자"	18
2013-10-03	"목"	"2"	"음식점-족발/보쌈전문"	22
2013-10-03	"목"	"1"	"피자"	27
2013-10-03	"목"	"10"	"음식점-족발/보쌈전문"	33
2013-10-03	"목"	"0"	"피자"	40
2013-10-03	"목"	"1"	"음식점-족발/보쌈전문"	51
2013-10-03	"목"	"3"	"치킨"	51
2013-10-03	"목"	"7"	"음식점-중국음식"	60
2013-10-03	"목"	"6"	"음식점-중국음식"	62
2013-10-03	"목"	"10"	"치킨"	66
2013-10-03	"목"	"11"	"음식점-족발/보쌈전문"	67
2013-10-03	"목"	"4"	"음식점-중국음식"	76
2013-10-03	"목"	"5"	"음식점-중국음식"	78
2013-10-03	"목"	"10"	"피자"	78
2013-10-03	"목"	"8"	"음식점-중국음식"	86
2013-10-03	"목"	"0"	"음식점-족발/보쌈전문"	91
2013-10-03	"목"	"12"	"음식점-족발/보쌈전문"	94
2013-10-03	"목"	"14"	"음식점-족발/보쌈전문"	95
2013-10-03	"목"	"15"	"음식점-족발/보쌈전문"	95
2013-10-03	"목"	"13"	"음식점-족발/보쌈전문"	102
2013-10-03	"목"	"23"	"음식점-족발/보쌈전문"	106
2013-10-03	"목"	"3"	"음식점-중국음식"	115
2013-10-03	"목"	"2"	"음식점-중국음식"	122
2013-10-03	"목"	"2"	"치킨"	126
2013-10-03	"목"	"1"	"음식점-중국음식"	130
2013-10-03	"목"	"23"	"피자"	133
2013-10-03	"목"	"0"	"음식점-중국음식"	135
2013-10-03	"목"	"16"	"음식점-족발/보쌈전문"	140
2013-10-03	"목"	"22"	"음식점-족발/보쌈전문"	155
2013-10-03	"목"	"23"	"음식점-중국음식"	161
2013-10-03	"목"	"21"	"음식점-족발/보쌈전문"	189
2013-10-03	"목"	"9"	"음식점-중국음식"	223
2013-10-03	"목"	"22"	"음식점-중국음식"	229
2013-10-03	"목"	"17"	"음식점-족발/보쌈전문"	247
2013-10-03	"목"	"20"	"음식점-족발/보쌈전문"	285
2013-10-03	"목"	"11"	"치킨"	291
2013-10-03	"목"	"1"	"치킨"	316
2013-10-03	"목"	"11"	"피자"	331
2013-10-03	"목"	"22"	"피자"	336
2013-10-03	"목"	"21"	"음식점-중국음식"	377
2013-10-03	"목"	"19"	"음식점-족발/보쌈전문"	399
2013-10-03	"목"	"18"	"음식점-족발/보쌈전문"	444
2013-10-03	"목"	"15"	"피자"	513
2013-10-03	"목"	"14"	"피자"	518
2013-10-03	"목"	"21"	"피자"	519
2013-10-03	"목"	"12"	"피자"	541
2013-10-03	"목"	"16"	"피자"	574
2013-10-03	"목"	"13"	"피자"	605
2013-10-03	"목"	"20"	"피자"	648
2013-10-03	"목"	"12"	"치킨"	672
2013-10-03	"목"	"17"	"피자"	690
2013-10-03	"목"	"10"	"음식점-중국음식"	741
2013-10-03	"목"	"13"	"치킨"	804
2013-10-03	"목"	"14"	"치킨"	817
2013-10-03	"목"	"19"	"피자"	843
2013-10-03	"목"	"18"	"피자"	880
2013-10-03	"목"	"0"	"치킨"	923
2013-10-03	"목"	"20"	"음식점-중국음식"	953
2013-10-03	"목"	"15"	"치킨"	987
2013-10-03	"목"	"16"	"치킨"	1255
2013-10-03	"목"	"23"	"치킨"	1264
2013-10-03	"목"	"16"	"음식점-중국음식"	1357
2013-10-03	"목"	"15"	"음식점-중국음식"	1611
2013-10-03	"목"	"17"	"음식점-중국음식"	1731
2013-10-03	"목"	"19"	"음식점-중국음식"	1790
2013-10-03	"목"	"17"	"치킨"	1882
2013-10-03	"목"	"22"	"치킨"	1896
2013-10-03	"목"	"14"	"음식점-중국음식"	2166
2013-10-03	"목"	"11"	"음식점-중국음식"	2207
2013-10-03	"목"	"21"	"치킨"	2248
2013-10-03	"목"	"18"	"음식점-중국음식"	2307
2013-10-03	"목"	"20"	"치킨"	2361
2013-10-03	"목"	"19"	"치킨"	2843
2013-10-03	"목"	"18"	"치킨"	2998
2013-10-03	"목"	"13"	"음식점-중국음식"	3168
2013-10-03	"목"	"12"	"음식점-중국음식"	3588
2013-10-04	"금"	"6"	"피자"	5
2013-10-04	"금"	"4"	"음식점-족발/보쌈전문"	5
2013-10-04	"금"	"4"	"피자"	5
2013-10-04	"금"	"5"	"피자"	5
2013-10-04	"금"	"8"	"치킨"	5
2013-10-04	"금"	"6"	"치킨"	5
2013-10-04	"금"	"7"	"치킨"	5
2013-10-04	"금"	"3"	"피자"	7
2013-10-04	"금"	"3"	"음식점-족발/보쌈전문"	8
2013-10-04	"금"	"5"	"음식점-족발/보쌈전문"	8
2013-10-04	"금"	"8"	"음식점-족발/보쌈전문"	8
2013-10-04	"금"	"8"	"피자"	8
2013-10-04	"금"	"9"	"피자"	9
2013-10-04	"금"	"5"	"치킨"	10
2013-10-04	"금"	"6"	"음식점-족발/보쌈전문"	10
2013-10-04	"금"	"9"	"음식점-족발/보쌈전문"	10
2013-10-04	"금"	"4"	"치킨"	11
2013-10-04	"금"	"2"	"음식점-족발/보쌈전문"	13
2013-10-04	"금"	"2"	"피자"	14
2013-10-04	"금"	"7"	"음식점-족발/보쌈전문"	14
2013-10-04	"금"	"1"	"피자"	19
2013-10-04	"금"	"9"	"치킨"	20
2013-10-04	"금"	"1"	"음식점-족발/보쌈전문"	25
2013-10-04	"금"	"3"	"치킨"	30
2013-10-04	"금"	"0"	"피자"	32
2013-10-04	"금"	"10"	"음식점-족발/보쌈전문"	36
2013-10-04	"금"	"5"	"음식점-중국음식"	41
2013-10-04	"금"	"10"	"치킨"	42
2013-10-04	"금"	"7"	"음식점-중국음식"	43
2013-10-04	"금"	"6"	"음식점-중국음식"	44
2013-10-04	"금"	"10"	"피자"	51
2013-10-04	"금"	"0"	"음식점-족발/보쌈전문"	53
2013-10-04	"금"	"4"	"음식점-중국음식"	54
2013-10-04	"금"	"11"	"음식점-족발/보쌈전문"	54
2013-10-04	"금"	"13"	"음식점-족발/보쌈전문"	60
2013-10-04	"금"	"14"	"음식점-족발/보쌈전문"	63
2013-10-04	"금"	"3"	"음식점-중국음식"	64
2013-10-04	"금"	"12"	"음식점-족발/보쌈전문"	66
2013-10-04	"금"	"2"	"치킨"	69
2013-10-04	"금"	"8"	"음식점-중국음식"	71
2013-10-04	"금"	"15"	"음식점-족발/보쌈전문"	82
2013-10-04	"금"	"2"	"음식점-중국음식"	87
2013-10-04	"금"	"16"	"음식점-족발/보쌈전문"	96
2013-10-04	"금"	"1"	"음식점-중국음식"	110
2013-10-04	"금"	"11"	"치킨"	130
2013-10-04	"금"	"0"	"음식점-중국음식"	138
2013-10-04	"금"	"17"	"음식점-족발/보쌈전문"	154
2013-10-04	"금"	"23"	"음식점-족발/보쌈전문"	162
2013-10-04	"금"	"23"	"피자"	165
2013-10-04	"금"	"9"	"음식점-중국음식"	174
2013-10-04	"금"	"23"	"음식점-중국음식"	194
2013-10-04	"금"	"14"	"피자"	216
2013-10-04	"금"	"1"	"치킨"	230
2013-10-04	"금"	"22"	"음식점-족발/보쌈전문"	230
2013-10-04	"금"	"11"	"피자"	238
2013-10-04	"금"	"22"	"음식점-중국음식"	242
2013-10-04	"금"	"21"	"음식점-족발/보쌈전문"	252
2013-10-04	"금"	"13"	"치킨"	266
2013-10-04	"금"	"13"	"피자"	269
2013-10-04	"금"	"12"	"치킨"	273
2013-10-04	"금"	"15"	"피자"	277
2013-10-04	"금"	"14"	"치킨"	290
2013-10-04	"금"	"12"	"피자"	304
2013-10-04	"금"	"20"	"음식점-족발/보쌈전문"	320
2013-10-04	"금"	"16"	"피자"	331
2013-10-04	"금"	"18"	"음식점-족발/보쌈전문"	350
2013-10-04	"금"	"21"	"음식점-중국음식"	370
2013-10-04	"금"	"19"	"음식점-족발/보쌈전문"	390
2013-10-04	"금"	"15"	"치킨"	404
2013-10-04	"금"	"17"	"피자"	433
2013-10-04	"금"	"21"	"피자"	484
2013-10-04	"금"	"10"	"음식점-중국음식"	495
2013-10-04	"금"	"22"	"피자"	499
2013-10-04	"금"	"20"	"피자"	535
2013-10-04	"금"	"16"	"치킨"	563
2013-10-04	"금"	"0"	"치킨"	587
2013-10-04	"금"	"18"	"피자"	604
2013-10-04	"금"	"19"	"피자"	679
2013-10-04	"금"	"16"	"음식점-중국음식"	880
2013-10-04	"금"	"20"	"음식점-중국음식"	906
2013-10-04	"금"	"15"	"음식점-중국음식"	928
2013-10-04	"금"	"17"	"치킨"	962
2013-10-04	"금"	"17"	"음식점-중국음식"	1123
2013-10-04	"금"	"14"	"음식점-중국음식"	1171
2013-10-04	"금"	"19"	"음식점-중국음식"	1587
2013-10-04	"금"	"18"	"음식점-중국음식"	1647
2013-10-04	"금"	"11"	"음식점-중국음식"	1696
2013-10-04	"금"	"13"	"음식점-중국음식"	1722
2013-10-04	"금"	"18"	"치킨"	1853
2013-10-04	"금"	"23"	"치킨"	2290
2013-10-04	"금"	"12"	"음식점-중국음식"	2293
2013-10-04	"금"	"19"	"치킨"	2494
2013-10-04	"금"	"20"	"치킨"	2574
2013-10-04	"금"	"21"	"치킨"	2667
2013-10-04	"금"	"22"	"치킨"	3008
2013-10-05	"토"	"5"	"음식점-족발/보쌈전문"	5
2013-10-05	"토"	"8"	"피자"	5
2013-10-05	"토"	"7"	"치킨"	5
2013-10-05	"토"	"7"	"피자"	5
2013-10-05	"토"	"8"	"치킨"	5
2013-10-05	"토"	"9"	"피자"	5
2013-10-05	"토"	"5"	"피자"	6
2013-10-05	"토"	"6"	"피자"	6
2013-10-05	"토"	"8"	"음식점-족발/보쌈전문"	7
2013-10-05	"토"	"6"	"치킨"	8
2013-10-05	"토"	"4"	"피자"	9
2013-10-05	"토"	"6"	"음식점-족발/보쌈전문"	10
2013-10-05	"토"	"3"	"피자"	11
2013-10-05	"토"	"2"	"피자"	12
2013-10-05	"토"	"3"	"음식점-족발/보쌈전문"	12
2013-10-05	"토"	"9"	"치킨"	12
2013-10-05	"토"	"9"	"음식점-족발/보쌈전문"	15
2013-10-05	"토"	"5"	"치킨"	17
2013-10-05	"토"	"1"	"피자"	20
2013-10-05	"토"	"2"	"음식점-족발/보쌈전문"	22
2013-10-05	"토"	"7"	"음식점-족발/보쌈전문"	24
2013-10-05	"토"	"10"	"음식점-족발/보쌈전문"	26
2013-10-05	"토"	"4"	"치킨"	31
2013-10-05	"토"	"0"	"피자"	33
2013-10-05	"토"	"3"	"치킨"	42
2013-10-05	"토"	"1"	"음식점-족발/보쌈전문"	43
2013-10-05	"토"	"6"	"음식점-중국음식"	51
2013-10-05	"토"	"10"	"치킨"	51
2013-10-05	"토"	"5"	"음식점-중국음식"	72
2013-10-05	"토"	"7"	"음식점-중국음식"	73
2013-10-05	"토"	"11"	"음식점-족발/보쌈전문"	76
2013-10-05	"토"	"8"	"음식점-중국음식"	78
2013-10-05	"토"	"0"	"음식점-족발/보쌈전문"	80
2013-10-05	"토"	"14"	"음식점-족발/보쌈전문"	83
2013-10-05	"토"	"4"	"음식점-중국음식"	89
2013-10-05	"토"	"3"	"음식점-중국음식"	94
2013-10-05	"토"	"15"	"음식점-족발/보쌈전문"	99
2013-10-05	"토"	"10"	"피자"	101
2013-10-05	"토"	"13"	"음식점-족발/보쌈전문"	102
2013-10-05	"토"	"2"	"치킨"	104
2013-10-05	"토"	"12"	"음식점-족발/보쌈전문"	112
2013-10-05	"토"	"2"	"음식점-중국음식"	116
2013-10-05	"토"	"1"	"음식점-중국음식"	132
2013-10-05	"토"	"23"	"음식점-중국음식"	159
2013-10-05	"토"	"0"	"음식점-중국음식"	168
2013-10-05	"토"	"23"	"음식점-족발/보쌈전문"	182
2013-10-05	"토"	"23"	"피자"	188
2013-10-05	"토"	"16"	"음식점-족발/보쌈전문"	197
2013-10-05	"토"	"9"	"음식점-중국음식"	215
2013-10-05	"토"	"11"	"치킨"	215
2013-10-05	"토"	"22"	"음식점-중국음식"	218
2013-10-05	"토"	"21"	"음식점-족발/보쌈전문"	261
2013-10-05	"토"	"22"	"음식점-족발/보쌈전문"	271
2013-10-05	"토"	"1"	"치킨"	330
2013-10-05	"토"	"17"	"음식점-족발/보쌈전문"	331
2013-10-05	"토"	"20"	"음식점-족발/보쌈전문"	350
2013-10-05	"토"	"11"	"피자"	366
2013-10-05	"토"	"21"	"음식점-중국음식"	440
2013-10-05	"토"	"19"	"음식점-족발/보쌈전문"	453
2013-10-05	"토"	"22"	"피자"	484
2013-10-05	"토"	"18"	"음식점-족발/보쌈전문"	489
2013-10-05	"토"	"14"	"피자"	512
2013-10-05	"토"	"13"	"피자"	519
2013-10-05	"토"	"15"	"피자"	534
2013-10-05	"토"	"16"	"피자"	565
2013-10-05	"토"	"12"	"피자"	580
2013-10-05	"토"	"21"	"피자"	646
2013-10-05	"토"	"12"	"치킨"	661
2013-10-05	"토"	"17"	"피자"	688
2013-10-05	"토"	"10"	"음식점-중국음식"	694
2013-10-05	"토"	"20"	"피자"	738
2013-10-05	"토"	"13"	"치킨"	771
2013-10-05	"토"	"14"	"치킨"	836
2013-10-05	"토"	"19"	"피자"	848
2013-10-05	"토"	"20"	"음식점-중국음식"	928
2013-10-05	"토"	"18"	"피자"	938
2013-10-05	"토"	"0"	"치킨"	977
2013-10-05	"토"	"15"	"치킨"	1122
2013-10-05	"토"	"16"	"음식점-중국음식"	1156
2013-10-05	"토"	"15"	"음식점-중국음식"	1345
2013-10-05	"토"	"19"	"음식점-중국음식"	1704
2013-10-05	"토"	"16"	"치킨"	1712
2013-10-05	"토"	"14"	"음식점-중국음식"	1930
2013-10-05	"토"	"17"	"음식점-중국음식"	1961
2013-10-05	"토"	"11"	"음식점-중국음식"	2066
2013-10-05	"토"	"23"	"치킨"	2402
2013-10-05	"토"	"18"	"음식점-중국음식"	2483
2013-10-05	"토"	"17"	"치킨"	2639
2013-10-05	"토"	"13"	"음식점-중국음식"	2744
2013-10-05	"토"	"20"	"치킨"	2876
2013-10-05	"토"	"12"	"음식점-중국음식"	3124
2013-10-05	"토"	"22"	"치킨"	3161
2013-10-05	"토"	"21"	"치킨"	3170
2013-10-05	"토"	"19"	"치킨"	3379
2013-10-05	"토"	"18"	"치킨"	4022
2013-10-06	"일"	"6"	"치킨"	5
2013-10-06	"일"	"8"	"음식점-족발/보쌈전문"	5
2013-10-06	"일"	"9"	"음식점-족발/보쌈전문"	5
2013-10-06	"일"	"4"	"음식점-족발/보쌈전문"	5
2013-10-06	"일"	"5"	"음식점-족발/보쌈전문"	5
2013-10-06	"일"	"6"	"음식점-족발/보쌈전문"	5
2013-10-06	"일"	"7"	"피자"	5
2013-10-06	"일"	"5"	"치킨"	5
2013-10-06	"일"	"5"	"피자"	5
2013-10-06	"일"	"7"	"음식점-족발/보쌈전문"	5
2013-10-06	"일"	"8"	"치킨"	5
2013-10-06	"일"	"6"	"피자"	6
2013-10-06	"일"	"8"	"피자"	7
2013-10-06	"일"	"9"	"치킨"	7
2013-10-06	"일"	"3"	"피자"	9
2013-10-06	"일"	"4"	"치킨"	10
2013-10-06	"일"	"4"	"피자"	10
2013-10-06	"일"	"3"	"음식점-족발/보쌈전문"	13
2013-10-06	"일"	"2"	"피자"	21
2013-10-06	"일"	"9"	"피자"	26
2013-10-06	"일"	"2"	"음식점-족발/보쌈전문"	27
2013-10-06	"일"	"10"	"음식점-족발/보쌈전문"	31
2013-10-06	"일"	"3"	"치킨"	37
2013-10-06	"일"	"1"	"피자"	38
2013-10-06	"일"	"1"	"음식점-족발/보쌈전문"	42
2013-10-06	"일"	"10"	"치킨"	42
2013-10-06	"일"	"6"	"음식점-중국음식"	46
2013-10-06	"일"	"0"	"피자"	53
2013-10-06	"일"	"7"	"음식점-중국음식"	54
2013-10-06	"일"	"11"	"음식점-족발/보쌈전문"	54
2013-10-06	"일"	"5"	"음식점-중국음식"	60
2013-10-06	"일"	"8"	"음식점-중국음식"	74
2013-10-06	"일"	"13"	"음식점-족발/보쌈전문"	74
2013-10-06	"일"	"23"	"음식점-족발/보쌈전문"	74
2013-10-06	"일"	"4"	"음식점-중국음식"	84
2013-10-06	"일"	"3"	"음식점-중국음식"	94
2013-10-06	"일"	"12"	"음식점-족발/보쌈전문"	99
2013-10-06	"일"	"14"	"음식점-족발/보쌈전문"	100
2013-10-06	"일"	"2"	"음식점-중국음식"	101
2013-10-06	"일"	"10"	"피자"	101
2013-10-06	"일"	"0"	"음식점-족발/보쌈전문"	103
2013-10-06	"일"	"15"	"음식점-족발/보쌈전문"	105
2013-10-06	"일"	"2"	"치킨"	108
2013-10-06	"일"	"23"	"피자"	110
2013-10-06	"일"	"1"	"음식점-중국음식"	115
2013-10-06	"일"	"23"	"음식점-중국음식"	126
2013-10-06	"일"	"0"	"음식점-중국음식"	133
2013-10-06	"일"	"22"	"음식점-족발/보쌈전문"	163
2013-10-06	"일"	"16"	"음식점-족발/보쌈전문"	166
2013-10-06	"일"	"22"	"음식점-중국음식"	169
2013-10-06	"일"	"11"	"치킨"	187
2013-10-06	"일"	"21"	"음식점-족발/보쌈전문"	199
2013-10-06	"일"	"20"	"음식점-족발/보쌈전문"	227
2013-10-06	"일"	"9"	"음식점-중국음식"	229
2013-10-06	"일"	"21"	"음식점-중국음식"	306
2013-10-06	"일"	"11"	"피자"	330
2013-10-06	"일"	"17"	"음식점-족발/보쌈전문"	348
2013-10-06	"일"	"19"	"음식점-족발/보쌈전문"	357
2013-10-06	"일"	"1"	"치킨"	371
2013-10-06	"일"	"22"	"피자"	379
2013-10-06	"일"	"12"	"피자"	536
2013-10-06	"일"	"18"	"음식점-족발/보쌈전문"	561
2013-10-06	"일"	"13"	"피자"	566
2013-10-06	"일"	"14"	"피자"	567
2013-10-06	"일"	"21"	"피자"	588
2013-10-06	"일"	"15"	"피자"	589
2013-10-06	"일"	"12"	"치킨"	594
2013-10-06	"일"	"16"	"피자"	670
2013-10-06	"일"	"13"	"치킨"	683
2013-10-06	"일"	"20"	"피자"	706
2013-10-06	"일"	"10"	"음식점-중국음식"	708
2013-10-06	"일"	"14"	"치킨"	771
2013-10-06	"일"	"19"	"피자"	851
2013-10-06	"일"	"20"	"음식점-중국음식"	916
2013-10-06	"일"	"17"	"피자"	920
2013-10-06	"일"	"15"	"치킨"	1006
2013-10-06	"일"	"0"	"치킨"	1026
2013-10-06	"일"	"18"	"피자"	1033
2013-10-06	"일"	"23"	"치킨"	1123
2013-10-06	"일"	"16"	"음식점-중국음식"	1415
2013-10-06	"일"	"16"	"치킨"	1462
2013-10-06	"일"	"15"	"음식점-중국음식"	1510
2013-10-06	"일"	"19"	"음식점-중국음식"	1763
2013-10-06	"일"	"22"	"치킨"	1816
2013-10-06	"일"	"17"	"음식점-중국음식"	1993
2013-10-06	"일"	"14"	"음식점-중국음식"	2099
2013-10-06	"일"	"11"	"음식점-중국음식"	2175
2013-10-06	"일"	"21"	"치킨"	2497
2013-10-06	"일"	"17"	"치킨"	2558
2013-10-06	"일"	"20"	"치킨"	2717
2013-10-06	"일"	"13"	"음식점-중국음식"	2830
2013-10-06	"일"	"19"	"치킨"	2840
2013-10-06	"일"	"12"	"음식점-중국음식"	3006
2013-10-06	"일"	"18"	"음식점-중국음식"	3352
2013-10-06	"일"	"18"	"치킨"	3457
2013-10-07	"월"	"6"	"피자"	5
2013-10-07	"월"	"7"	"피자"	5
2013-10-07	"월"	"4"	"피자"	5
2013-10-07	"월"	"7"	"치킨"	5
2013-10-07	"월"	"5"	"음식점-족발/보쌈전문"	5
2013-10-07	"월"	"6"	"치킨"	5
2013-10-07	"월"	"8"	"피자"	5
2013-10-07	"월"	"3"	"음식점-족발/보쌈전문"	5
2013-10-07	"월"	"6"	"음식점-족발/보쌈전문"	5
2013-10-07	"월"	"4"	"음식점-족발/보쌈전문"	6
2013-10-07	"월"	"5"	"치킨"	6
2013-10-07	"월"	"5"	"피자"	6
2013-10-07	"월"	"8"	"치킨"	6
2013-10-07	"월"	"3"	"피자"	7
2013-10-07	"월"	"2"	"음식점-족발/보쌈전문"	9
2013-10-07	"월"	"2"	"피자"	9
2013-10-07	"월"	"9"	"피자"	10
2013-10-07	"월"	"8"	"음식점-족발/보쌈전문"	11
2013-10-07	"월"	"9"	"음식점-족발/보쌈전문"	12
2013-10-07	"월"	"9"	"치킨"	12
2013-10-07	"월"	"7"	"음식점-족발/보쌈전문"	15
2013-10-07	"월"	"4"	"치킨"	16
2013-10-07	"월"	"1"	"피자"	19
2013-10-07	"월"	"10"	"치킨"	19
2013-10-07	"월"	"1"	"음식점-족발/보쌈전문"	20
2013-10-07	"월"	"10"	"음식점-족발/보쌈전문"	27
2013-10-07	"월"	"0"	"피자"	30
2013-10-07	"월"	"6"	"음식점-중국음식"	36
2013-10-07	"월"	"3"	"치킨"	37
2013-10-07	"월"	"0"	"음식점-족발/보쌈전문"	42
2013-10-07	"월"	"7"	"음식점-중국음식"	42
2013-10-07	"월"	"10"	"피자"	43
2013-10-07	"월"	"15"	"음식점-족발/보쌈전문"	54
2013-10-07	"월"	"8"	"음식점-중국음식"	57
2013-10-07	"월"	"14"	"음식점-족발/보쌈전문"	58
2013-10-07	"월"	"2"	"치킨"	62
2013-10-07	"월"	"11"	"음식점-족발/보쌈전문"	62
2013-10-07	"월"	"13"	"음식점-족발/보쌈전문"	62
2013-10-07	"월"	"5"	"음식점-중국음식"	63
2013-10-07	"월"	"12"	"음식점-족발/보쌈전문"	67
2013-10-07	"월"	"3"	"음식점-중국음식"	69
2013-10-07	"월"	"4"	"음식점-중국음식"	70
2013-10-07	"월"	"11"	"치킨"	71
2013-10-07	"월"	"16"	"음식점-족발/보쌈전문"	71
2013-10-07	"월"	"2"	"음식점-중국음식"	85
2013-10-07	"월"	"23"	"음식점-족발/보쌈전문"	89
2013-10-07	"월"	"1"	"음식점-중국음식"	95
2013-10-07	"월"	"0"	"음식점-중국음식"	99
2013-10-07	"월"	"23"	"피자"	111
2013-10-07	"월"	"17"	"음식점-족발/보쌈전문"	113
2013-10-07	"월"	"23"	"음식점-중국음식"	124
2013-10-07	"월"	"1"	"치킨"	150
2013-10-07	"월"	"22"	"음식점-족발/보쌈전문"	159
2013-10-07	"월"	"12"	"피자"	164
2013-10-07	"월"	"14"	"피자"	164
2013-10-07	"월"	"21"	"음식점-족발/보쌈전문"	169
2013-10-07	"월"	"22"	"음식점-중국음식"	172
2013-10-07	"월"	"9"	"음식점-중국음식"	173
2013-10-07	"월"	"11"	"피자"	177
2013-10-07	"월"	"13"	"피자"	181
2013-10-07	"월"	"12"	"치킨"	187
2013-10-07	"월"	"20"	"음식점-족발/보쌈전문"	203
2013-10-07	"월"	"13"	"치킨"	204
2013-10-07	"월"	"14"	"치킨"	235
2013-10-07	"월"	"15"	"피자"	235
2013-10-07	"월"	"22"	"피자"	261
2013-10-07	"월"	"18"	"음식점-족발/보쌈전문"	266
2013-10-07	"월"	"19"	"음식점-족발/보쌈전문"	280
2013-10-07	"월"	"16"	"피자"	301
2013-10-07	"월"	"21"	"음식점-중국음식"	313
2013-10-07	"월"	"15"	"치킨"	327
2013-10-07	"월"	"17"	"피자"	352
2013-10-07	"월"	"21"	"피자"	388
2013-10-07	"월"	"20"	"피자"	433
2013-10-07	"월"	"0"	"치킨"	460
2013-10-07	"월"	"10"	"음식점-중국음식"	467
2013-10-07	"월"	"18"	"피자"	475
2013-10-07	"월"	"19"	"피자"	479
2013-10-07	"월"	"16"	"치킨"	538
